region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Águas Lindas de Goiás,99 (80 -- 116),99,99,11,80,93,97,100,103,116,New confirmed cases by infection date,Unsure
Altos,90 (82 -- 98),90,90,5,82,87,89,90,92,98,New confirmed cases by infection date,Unsure
Barreirinha,90 (80 -- 105),90,91,7,80,87,89,90,93,105,New confirmed cases by infection date,Unsure
Itabirito,90 (74 -- 109),90,90,10,74,86,89,91,94,109,New confirmed cases by infection date,Unsure
Palmeiras de Goiás,90 (79 -- 103),90,90,7,79,87,89,90,92,103,New confirmed cases by infection date,Unsure
Pesqueira,90 (78 -- 102),90,90,7,78,87,89,90,92,102,New confirmed cases by infection date,Unsure
Açu,89 (72 -- 99),89,88,8,72,85,88,90,91,99,New confirmed cases by infection date,Unsure
Capim Grosso,89 (77 -- 106),89,90,8,77,87,89,90,93,106,New confirmed cases by infection date,Unsure
Catanduva,89 (78 -- 100),89,89,6,78,86,89,90,92,100,New confirmed cases by infection date,Unsure
Cordeirópolis,89 (76 -- 102),89,89,8,76,86,89,90,92,102,New confirmed cases by infection date,Unsure
Coreaú,89 (75 -- 101),89,89,7,75,86,88,90,92,101,New confirmed cases by infection date,Unsure
Demerval Lobão,89 (79 -- 100),89,89,6,79,86,89,90,91,100,New confirmed cases by infection date,Unsure
Dracena,89 (76 -- 101),89,89,8,76,86,89,90,92,101,New confirmed cases by infection date,Unsure
Ibiporã,89 (79 -- 101),89,90,6,79,87,89,90,92,101,New confirmed cases by infection date,Unsure
Ibitinga,89 (79 -- 99),89,89,6,79,87,89,90,91,99,New confirmed cases by infection date,Unsure
Jaguaruana,89 (76 -- 102),89,90,8,76,87,89,90,92,102,New confirmed cases by infection date,Unsure
José Bonifácio,89 (77 -- 99),89,89,6,77,86,88,90,91,99,New confirmed cases by infection date,Unsure
Madre de Deus,89 (77 -- 101),89,89,7,77,86,88,90,92,101,New confirmed cases by infection date,Unsure
Marechal Deodoro,89 (78 -- 100),89,89,6,78,86,89,90,92,100,New confirmed cases by infection date,Unsure
Olímpia,89 (76 -- 101),89,89,7,76,86,88,90,92,101,New confirmed cases by infection date,Unsure
Pacajus,89 (79 -- 101),89,90,7,79,87,89,90,92,101,New confirmed cases by infection date,Unsure
Paraty,89 (74 -- 101),89,88,7,74,85,88,90,91,101,New confirmed cases by infection date,Unsure
Ribeira do Pombal,89 (80 -- 98),89,89,5,80,87,89,90,92,98,New confirmed cases by infection date,Unsure
Santana do Ipanema,89 (79 -- 101),89,90,7,79,87,89,90,92,101,New confirmed cases by infection date,Unsure
São Lourenço da Mata,89 (80 -- 100),89,90,6,80,87,89,90,92,100,New confirmed cases by infection date,Unsure
Taquaritinga,89 (77 -- 101),89,89,7,77,86,88,90,92,101,New confirmed cases by infection date,Unsure
Teutônia,89 (77 -- 100),89,89,6,77,87,89,90,92,100,New confirmed cases by infection date,Unsure
Vargem Grande do Sul,89 (75 -- 101),89,89,8,75,86,88,90,92,101,New confirmed cases by infection date,Unsure
São Bento,81 (71 -- 100),81,83,9,71,78,80,82,85,100,New confirmed cases by infection date,Unsure
Coroatá,80 (69 -- 91),80,80,6,69,77,79,80,82,91,New confirmed cases by infection date,Unsure
Juazeiro do Norte,80 (70 -- 91),80,80,6,70,77,79,80,82,91,New confirmed cases by infection date,Unsure
Lábrea,80 (70 -- 91),80,80,7,70,77,79,80,82,91,New confirmed cases by infection date,Unsure
Mamanguape,80 (70 -- 95),80,81,7,70,78,79,81,83,95,New confirmed cases by infection date,Unsure
Rio Tinto,80 (70 -- 94),80,81,7,70,78,79,81,83,94,New confirmed cases by infection date,Unsure
Tabira,80 (71 -- 90),80,80,6,71,77,79,80,82,90,New confirmed cases by infection date,Unsure
Araripina,79 (70 -- 89),79,80,6,70,77,79,80,82,89,New confirmed cases by infection date,Unsure
Bady Bassitt,79 (69 -- 88),79,79,6,69,76,79,80,81,88,New confirmed cases by infection date,Unsure
Cabo de Santo Agostinho,79 (72 -- 88),79,80,5,72,78,79,80,81,88,New confirmed cases by infection date,Unsure
Campo Maior,79 (71 -- 89),79,80,5,71,77,79,80,81,89,New confirmed cases by infection date,Unsure
Carauari,79 (66 -- 95),79,80,9,66,76,79,80,83,95,New confirmed cases by infection date,Unsure
Ipixuna,79 (66 -- 92),79,79,8,66,76,78,80,82,92,New confirmed cases by infection date,Unsure
Ituiutaba,79 (67 -- 92),79,79,8,67,76,79,80,82,92,New confirmed cases by infection date,Unsure
Janaúba,79 (68 -- 91),79,79,7,68,77,79,80,82,91,New confirmed cases by infection date,Unsure
Monte Mor,79 (69 -- 88),79,79,6,69,76,78,80,81,88,New confirmed cases by infection date,Unsure
Santana do Acaraú,79 (65 -- 95),79,80,9,65,76,78,80,82,95,New confirmed cases by infection date,Unsure
Sapiranga,79 (67 -- 93),79,80,8,67,76,79,80,82,93,New confirmed cases by infection date,Unsure
São Félix do Xingu,79 (69 -- 91),79,80,7,69,77,79,80,82,91,New confirmed cases by infection date,Unsure
São Gabriel,79 (70 -- 90),79,80,6,70,77,79,80,82,90,New confirmed cases by infection date,Unsure
São Miguel do Guamá,79 (68 -- 91),79,79,7,68,76,79,80,82,91,New confirmed cases by infection date,Unsure
Três Lagoas,79 (72 -- 87),79,79,4,72,78,79,80,81,87,New confirmed cases by infection date,Unsure
Aquiraz,70 (62 -- 80),70,70,5,62,68,69,70,72,80,New confirmed cases by infection date,Unsure
Araquari,70 (62 -- 80),70,70,5,62,68,69,70,72,80,New confirmed cases by infection date,Unsure
Canaã dos Carajás,70 (60 -- 80),70,70,6,60,67,69,70,72,80,New confirmed cases by infection date,Unsure
São Gonçalo do Amarante,70 (62 -- 78),70,70,4,62,68,69,70,71,78,New confirmed cases by infection date,Unsure
Xaxim,70 (61 -- 80),70,70,5,61,68,69,70,72,80,New confirmed cases by infection date,Unsure
Calçoene,69 (59 -- 80),69,69,6,59,66,69,70,72,80,New confirmed cases by infection date,Unsure
Capivari,69 (59 -- 80),69,69,6,59,67,69,70,71,80,New confirmed cases by infection date,Unsure
Caçapava,69 (60 -- 77),69,69,5,60,67,69,70,71,77,New confirmed cases by infection date,Unsure
Conceição do Araguaia,69 (59 -- 81),69,70,7,59,67,69,70,72,81,New confirmed cases by infection date,Unsure
Dias d'Ávila,69 (61 -- 78),69,69,5,61,67,69,70,71,78,New confirmed cases by infection date,Unsure
Eldorado do Sul,69 (59 -- 81),69,70,6,59,67,69,70,72,81,New confirmed cases by infection date,Unsure
Garibaldi,69 (61 -- 79),69,70,5,61,68,69,70,71,79,New confirmed cases by infection date,Unsure
Itaperuçu,69 (61 -- 78),69,69,5,61,67,69,70,71,78,New confirmed cases by infection date,Unsure
Jaguariúna,69 (59 -- 79),69,69,6,59,67,69,70,71,79,New confirmed cases by infection date,Unsure
Lagoa da Prata,69 (61 -- 79),69,70,5,61,67,69,70,72,79,New confirmed cases by infection date,Unsure
Maranguape,69 (60 -- 79),69,70,5,60,67,69,70,71,79,New confirmed cases by infection date,Unsure
Monte Alto,69 (61 -- 78),69,69,5,61,67,69,70,71,78,New confirmed cases by infection date,Unsure
Orlândia,69 (60 -- 79),69,69,5,60,67,69,70,71,79,New confirmed cases by infection date,Unsure
Paraipaba,69 (59 -- 79),69,69,6,59,67,69,70,71,79,New confirmed cases by infection date,Unsure
Paraíba do Sul,69 (61 -- 79),69,70,5,61,67,69,70,72,79,New confirmed cases by infection date,Unsure
Passos,69 (55 -- 85),69,70,9,55,66,69,70,73,85,New confirmed cases by infection date,Unsure
Pindamonhangaba,69 (60 -- 77),69,69,5,60,67,69,70,71,77,New confirmed cases by infection date,Unsure
Pinheiro,69 (57 -- 81),69,69,7,57,66,68,70,72,81,New confirmed cases by infection date,Unsure
Pirassununga,69 (61 -- 78),69,69,5,61,68,69,70,71,78,New confirmed cases by infection date,Unsure
Salto de Pirapora,69 (59 -- 78),69,69,5,59,67,69,70,71,78,New confirmed cases by infection date,Unsure
Santa Isabel do Rio Negro,69 (59 -- 79),69,69,6,59,67,69,70,72,79,New confirmed cases by infection date,Unsure
Santo Antônio de Pádua,69 (60 -- 79),69,69,6,60,67,69,70,71,79,New confirmed cases by infection date,Unsure
Serrinha,69 (61 -- 78),69,69,5,61,67,69,70,71,78,New confirmed cases by infection date,Unsure
São Gabriel do Oeste,69 (62 -- 77),69,69,4,62,68,69,70,71,77,New confirmed cases by infection date,Unsure
São Gotardo,69 (57 -- 84),69,70,8,57,66,69,70,72,84,New confirmed cases by infection date,Unsure
São Sebastião do Paraíso,69 (54 -- 89),69,70,10,54,65,68,70,73,89,New confirmed cases by infection date,Unsure
Sítio Novo,69 (58 -- 83),69,70,8,58,67,69,70,72,83,New confirmed cases by infection date,Unsure
Tramandaí,69 (61 -- 79),69,70,6,61,67,69,70,71,79,New confirmed cases by infection date,Unsure
Tucuruí,69 (61 -- 78),69,70,5,61,68,69,70,71,78,New confirmed cases by infection date,Unsure
Urucurituba,69 (60 -- 82),69,70,7,60,67,69,70,72,82,New confirmed cases by infection date,Unsure
Xapuri,69 (60 -- 79),69,70,6,60,67,69,70,72,79,New confirmed cases by infection date,Unsure
Alexânia,60 (52 -- 69),60,60,5,52,57,59,60,62,69,New confirmed cases by infection date,Unsure
Bayeux,60 (54 -- 68),60,60,4,54,58,59,60,61,68,New confirmed cases by infection date,Unsure
Campo Alegre,60 (52 -- 70),60,60,5,52,58,59,60,62,70,New confirmed cases by infection date,Unsure
Campo Formoso,60 (48 -- 80),60,61,10,48,57,59,61,65,80,New confirmed cases by infection date,Unsure
Queimados,60 (52 -- 68),60,60,5,52,58,59,60,61,68,New confirmed cases by infection date,Unsure
Simões Filho,60 (54 -- 66),60,60,3,54,58,59,60,61,66,New confirmed cases by infection date,Unsure
Valença,60 (53 -- 67),60,60,4,53,58,59,60,61,67,New confirmed cases by infection date,Unsure
Artur Nogueira,59 (52 -- 66),59,59,4,52,58,59,60,61,66,New confirmed cases by infection date,Unsure
Baixa Grande do Ribeiro,59 (51 -- 67),59,59,4,51,57,59,60,61,67,New confirmed cases by infection date,Unsure
Bom Jesus das Selvas,59 (53 -- 67),59,59,4,53,58,59,60,61,67,New confirmed cases by infection date,Unsure
Cajamar,59 (51 -- 66),59,59,4,51,57,59,60,61,66,New confirmed cases by infection date,Unsure
Candeias do Jamari,59 (52 -- 68),59,60,5,52,58,59,60,61,68,New confirmed cases by infection date,Unsure
Cantá,59 (51 -- 68),59,60,5,51,57,59,60,62,68,New confirmed cases by infection date,Unsure
Capanema,59 (51 -- 68),59,59,5,51,57,59,60,61,68,New confirmed cases by infection date,Unsure
Guaraí,59 (51 -- 68),59,59,5,51,57,59,60,61,68,New confirmed cases by infection date,Unsure
Iguatu,59 (52 -- 67),59,59,4,52,58,59,60,61,67,New confirmed cases by infection date,Unsure
Itajubá,59 (47 -- 72),59,59,7,47,56,58,60,62,72,New confirmed cases by infection date,Unsure
Itamaraju,59 (52 -- 66),59,59,4,52,58,59,60,61,66,New confirmed cases by infection date,Unsure
José de Freitas,59 (53 -- 66),59,59,4,53,58,59,60,61,66,New confirmed cases by infection date,Unsure
Lorena,59 (50 -- 67),59,59,4,50,57,59,60,61,67,New confirmed cases by infection date,Unsure
Mineiros,59 (51 -- 70),59,60,5,51,57,59,60,61,70,New confirmed cases by infection date,Unsure
Nova Olinda do Norte,59 (52 -- 67),59,60,5,52,58,59,60,61,67,New confirmed cases by infection date,Unsure
Palmeira dos Índios,59 (53 -- 67),59,59,4,53,58,59,60,61,67,New confirmed cases by infection date,Unsure
Piripiri,59 (52 -- 65),59,59,3,52,58,59,60,61,65,New confirmed cases by infection date,Unsure
Quirinópolis,59 (49 -- 72),59,60,7,49,57,59,60,62,72,New confirmed cases by infection date,Unsure
Rio Brilhante,59 (51 -- 68),59,60,5,51,57,59,60,61,68,New confirmed cases by infection date,Unsure
Rorainópolis,59 (51 -- 67),59,59,4,51,57,59,60,61,67,New confirmed cases by infection date,Unsure
Santa Fé do Sul,59 (51 -- 67),59,59,4,51,57,59,60,61,67,New confirmed cases by infection date,Unsure
Tanguá,59 (52 -- 67),59,59,4,52,57,59,60,61,67,New confirmed cases by infection date,Unsure
Limoeiro,51 (34 -- 83),51,54,15,34,44,49,54,60,83,New confirmed cases by infection date,Unsure
Camaragibe,50 (45 -- 55),50,50,2,45,48,49,50,51,55,New confirmed cases by infection date,Unsure
Goiana,50 (42 -- 58),50,50,5,42,48,49,50,51,58,New confirmed cases by infection date,Unsure
Itabaiana,50 (45 -- 56),50,50,3,45,48,49,50,51,56,New confirmed cases by infection date,Unsure
Pacaraima,50 (42 -- 58),50,50,4,42,48,49,50,51,58,New confirmed cases by infection date,Unsure
Paraíso do Tocantins,50 (43 -- 57),50,50,4,43,48,49,50,51,57,New confirmed cases by infection date,Unsure
Redenção,50 (44 -- 56),50,50,3,44,48,49,50,51,56,New confirmed cases by infection date,Unsure
Rio das Ostras,50 (44 -- 57),50,50,4,44,48,49,50,51,57,New confirmed cases by infection date,Unsure
São Borja,50 (44 -- 56),50,50,3,44,48,49,50,51,56,New confirmed cases by infection date,Unsure
Tomé-Açu,50 (43 -- 57),50,50,4,43,48,49,50,51,57,New confirmed cases by infection date,Unsure
Alenquer,49 (43 -- 57),49,50,4,43,48,49,50,51,57,New confirmed cases by infection date,Unsure
Açailândia,49 (42 -- 57),49,49,4,42,48,49,50,51,57,New confirmed cases by infection date,Unsure
Barcelos,49 (42 -- 56),49,49,4,42,47,49,50,51,56,New confirmed cases by infection date,Unsure
Barra dos Coqueiros,49 (44 -- 56),49,50,3,44,48,49,50,51,56,New confirmed cases by infection date,Unsure
Barreirinhas,49 (41 -- 56),49,49,4,41,47,49,50,51,56,New confirmed cases by infection date,Unsure
Beruri,49 (41 -- 58),49,50,5,41,47,49,50,52,58,New confirmed cases by infection date,Unsure
Brumadinho,49 (43 -- 57),49,50,4,43,48,49,50,51,57,New confirmed cases by infection date,Unsure
Caaporã,49 (38 -- 60),49,49,6,38,46,48,50,51,60,New confirmed cases by infection date,Unsure
Cabreúva,49 (43 -- 55),49,49,4,43,48,49,50,51,55,New confirmed cases by infection date,Unsure
Canindé,49 (43 -- 56),49,50,4,43,48,49,50,51,56,New confirmed cases by infection date,Unsure
Catu,49 (44 -- 54),49,49,3,44,48,49,50,50,54,New confirmed cases by infection date,Unsure
Ceres,49 (39 -- 59),49,49,5,39,47,49,50,52,59,New confirmed cases by infection date,Unsure
Chapadinha,49 (39 -- 59),49,49,6,39,47,49,50,51,59,New confirmed cases by infection date,Unsure
Coruripe,49 (44 -- 56),49,50,3,44,48,49,50,51,56,New confirmed cases by infection date,Unsure
Feijó,49 (43 -- 57),49,50,4,43,48,49,50,51,57,New confirmed cases by infection date,Unsure
Grajaú,49 (43 -- 56),49,49,3,43,48,49,50,51,56,New confirmed cases by infection date,Unsure
Guaxupé,49 (42 -- 59),49,50,5,42,47,49,50,51,59,New confirmed cases by infection date,Unsure
Guaíra,49 (43 -- 55),49,49,3,43,47,49,50,50,55,New confirmed cases by infection date,Unsure
Hidrolândia,49 (43 -- 56),49,49,4,43,48,49,50,51,56,New confirmed cases by infection date,Unsure
Iporá,49 (41 -- 57),49,49,5,41,47,49,50,51,57,New confirmed cases by infection date,Unsure
Itapetinga,49 (43 -- 54),49,49,3,43,48,49,50,51,54,New confirmed cases by infection date,Unsure
Itapiranga,49 (42 -- 56),49,50,4,42,48,49,50,51,56,New confirmed cases by infection date,Unsure
Machadinho D'Oeste,49 (43 -- 56),49,50,4,43,48,49,50,51,56,New confirmed cases by infection date,Unsure
Maués,49 (44 -- 55),49,50,3,44,48,49,50,51,55,New confirmed cases by infection date,Unsure
Miranda,49 (41 -- 57),49,49,5,41,47,49,50,51,57,New confirmed cases by infection date,Unsure
Novo Gama,49 (43 -- 55),49,49,3,43,48,49,50,51,55,New confirmed cases by infection date,Unsure
Palmares,49 (42 -- 58),49,50,4,42,47,49,50,51,58,New confirmed cases by infection date,Unsure
Parnaíba,49 (43 -- 55),49,49,3,43,48,49,50,51,55,New confirmed cases by infection date,Unsure
Pedra Branca do Amapari,49 (43 -- 55),49,49,3,43,48,49,50,51,55,New confirmed cases by infection date,Unsure
Pedreiras,49 (43 -- 56),49,49,4,43,48,49,50,51,56,New confirmed cases by infection date,Unsure
Porto Nacional,49 (42 -- 56),49,49,4,42,48,49,50,51,56,New confirmed cases by infection date,Unsure
Santo Antônio do Descoberto,49 (43 -- 56),49,50,4,43,48,49,50,51,56,New confirmed cases by infection date,Unsure
Sidrolândia,49 (43 -- 55),49,49,3,43,48,49,50,50,55,New confirmed cases by infection date,Unsure
São José de Mipibu,49 (43 -- 57),49,50,4,43,48,49,50,51,57,New confirmed cases by infection date,Unsure
São José de Ribamar,49 (44 -- 55),49,49,3,44,48,49,50,51,55,New confirmed cases by infection date,Unsure
São João dos Patos,49 (40 -- 59),49,49,5,40,47,49,50,51,59,New confirmed cases by infection date,Unsure
São Pedro da Aldeia,49 (43 -- 57),49,50,4,43,48,49,50,51,57,New confirmed cases by infection date,Unsure
Vilhena,49 (43 -- 56),49,49,3,43,48,49,50,51,56,New confirmed cases by infection date,Unsure
Aquidauana,40 (35 -- 45),40,40,3,35,38,39,40,41,45,New confirmed cases by infection date,Unsure
Boa Viagem,40 (35 -- 47),40,40,3,35,38,39,40,41,47,New confirmed cases by infection date,Unsure
Feira Nova do Maranhão,40 (35 -- 46),40,40,3,35,38,39,40,41,46,New confirmed cases by infection date,Unsure
Ingá,40 (35 -- 45),40,40,3,35,38,39,40,41,45,New confirmed cases by infection date,Unsure
Itororó,40 (35 -- 45),40,40,3,35,38,39,40,41,45,New confirmed cases by infection date,Unsure
Jaguaribe,40 (35 -- 45),40,40,3,35,39,39,40,41,45,New confirmed cases by infection date,Unsure
Manacapuru,40 (36 -- 44),40,40,2,36,39,39,40,41,44,New confirmed cases by infection date,Unsure
Tianguá,40 (35 -- 45),40,40,3,35,38,39,40,41,45,New confirmed cases by infection date,Unsure
Abaetetuba,39 (34 -- 46),39,40,3,34,38,39,40,41,46,New confirmed cases by infection date,Unsure
Afuá,39 (34 -- 46),39,40,3,34,38,39,40,41,46,New confirmed cases by infection date,Unsure
Araci,39 (35 -- 44),39,39,3,35,38,39,40,41,44,New confirmed cases by infection date,Unsure
Atalaia do Norte,39 (34 -- 45),39,40,3,34,38,39,40,41,45,New confirmed cases by infection date,Unsure
Balsas,39 (35 -- 44),39,39,3,35,38,39,40,40,44,New confirmed cases by infection date,Unsure
Bandeirantes,39 (35 -- 46),39,40,3,35,38,39,40,41,46,New confirmed cases by infection date,Unsure
Barcarena,39 (34 -- 45),39,39,3,34,38,39,40,41,45,New confirmed cases by infection date,Unsure
Campo Belo,39 (33 -- 47),39,39,4,33,38,39,40,41,47,New confirmed cases by infection date,Unsure
Ipiaú,39 (35 -- 45),39,40,3,35,38,39,40,41,45,New confirmed cases by infection date,Unsure
Juruti,39 (34 -- 46),39,40,3,34,38,39,40,41,46,New confirmed cases by infection date,Unsure
Ladário,39 (34 -- 44),39,39,2,34,38,39,40,40,44,New confirmed cases by infection date,Unsure
Luís Eduardo Magalhães,39 (35 -- 44),39,40,2,35,38,39,40,40,44,New confirmed cases by infection date,Unsure
Marabá,39 (34 -- 46),39,40,3,34,38,39,40,41,46,New confirmed cases by infection date,Unsure
Pedras de Fogo,39 (34 -- 45),39,40,3,34,38,39,40,41,45,New confirmed cases by infection date,Unsure
Planaltina,39 (34 -- 44),39,39,3,34,38,39,40,41,44,New confirmed cases by infection date,Unsure
Pontal,39 (33 -- 45),39,39,3,33,37,39,40,40,45,New confirmed cases by infection date,Unsure
Poção de Pedras,39 (33 -- 45),39,39,3,33,38,39,40,41,45,New confirmed cases by infection date,Unsure
Rancharia,39 (34 -- 45),39,39,3,34,38,39,40,41,45,New confirmed cases by infection date,Unsure
Rio Bonito,39 (34 -- 45),39,39,3,34,38,39,40,41,45,New confirmed cases by infection date,Unsure
Rurópolis,39 (34 -- 46),39,39,3,34,38,39,40,41,46,New confirmed cases by infection date,Unsure
Santa Cruz das Palmeiras,39 (33 -- 44),39,39,3,33,38,39,40,40,44,New confirmed cases by infection date,Unsure
Santa Helena de Goiás,39 (33 -- 46),39,40,4,33,38,39,40,41,46,New confirmed cases by infection date,Unsure
Santa Inês,39 (34 -- 45),39,40,3,34,38,39,40,41,45,New confirmed cases by infection date,Unsure
São Domingos do Araguaia,39 (34 -- 45),39,40,3,34,38,39,40,41,45,New confirmed cases by infection date,Unsure
São Francisco do Conde,39 (35 -- 43),39,39,2,35,38,39,40,40,43,New confirmed cases by infection date,Unsure
Tutóia,39 (32 -- 45),39,39,4,32,37,39,40,40,45,New confirmed cases by infection date,Unsure
Alagoinha,30 (25 -- 35),30,30,2,25,28,29,30,31,35,New confirmed cases by infection date,Unsure
Barra do Piraí,30 (26 -- 33),30,30,2,26,29,29,30,30,33,New confirmed cases by infection date,Unsure
Estância,30 (26 -- 34),30,30,2,26,29,29,30,31,34,New confirmed cases by infection date,Unsure
Horizonte,30 (26 -- 34),30,30,2,26,29,29,30,30,34,New confirmed cases by infection date,Unsure
Itapajé,30 (26 -- 34),30,30,2,26,29,29,30,30,34,New confirmed cases by infection date,Unsure
Simão Dias,30 (25 -- 34),30,30,2,25,29,29,30,31,34,New confirmed cases by infection date,Unsure
São Miguel dos Campos,30 (26 -- 34),30,30,2,26,29,29,30,31,34,New confirmed cases by infection date,Unsure
São Sebastião do Passé,30 (26 -- 34),30,30,2,26,29,29,30,31,34,New confirmed cases by infection date,Unsure
Amarante do Maranhão,29 (24 -- 34),29,29,2,24,28,29,30,30,34,New confirmed cases by infection date,Unsure
Amaturá,29 (25 -- 33),29,29,2,25,28,29,30,30,33,New confirmed cases by infection date,Unsure
Araguatins,29 (25 -- 34),29,29,2,25,28,29,30,30,34,New confirmed cases by infection date,Unsure
Autazes,29 (26 -- 33),29,29,2,26,29,29,30,30,33,New confirmed cases by infection date,Unsure
Bacabal,29 (25 -- 34),29,29,2,25,28,29,30,30,34,New confirmed cases by infection date,Unsure
Barra Bonita,29 (26 -- 33),29,29,2,26,29,29,30,30,33,New confirmed cases by infection date,Unsure
Barras,29 (26 -- 33),29,29,2,26,29,29,30,30,33,New confirmed cases by infection date,Unsure
Bezerros,29 (26 -- 33),29,29,2,26,29,29,30,30,33,New confirmed cases by infection date,Unsure
Bom Jesus,29 (25 -- 33),29,29,2,25,28,29,30,30,33,New confirmed cases by infection date,Unsure
Bom Jesus de Goiás,29 (25 -- 34),29,29,2,25,29,29,30,30,34,New confirmed cases by infection date,Unsure
Brasiléia,29 (25 -- 34),29,30,2,25,29,29,30,30,34,New confirmed cases by infection date,Unsure
Concórdia do Pará,29 (24 -- 35),29,29,3,24,28,29,30,30,35,New confirmed cases by infection date,Unsure
Espírito Santo do Pinhal,29 (26 -- 33),29,29,2,26,28,29,30,30,33,New confirmed cases by infection date,Unsure
Gandu,29 (25 -- 33),29,29,2,25,29,29,30,30,33,New confirmed cases by infection date,Unsure
Guaporé,29 (26 -- 33),29,30,2,26,29,29,30,30,33,New confirmed cases by infection date,Unsure
Humberto de Campos,29 (25 -- 34),29,29,2,25,28,29,30,30,34,New confirmed cases by infection date,Unsure
Imperatriz,29 (26 -- 33),29,29,2,26,29,29,30,30,33,New confirmed cases by infection date,Unsure
Ipu,29 (25 -- 33),29,29,2,25,29,29,30,30,33,New confirmed cases by infection date,Unsure
Ipueiras,29 (25 -- 35),29,30,3,25,28,29,30,31,35,New confirmed cases by infection date,Unsure
Itaboraí,29 (25 -- 33),29,29,2,25,28,29,30,30,33,New confirmed cases by infection date,Unsure
Itapecuru Mirim,29 (25 -- 34),29,29,2,25,28,29,30,30,34,New confirmed cases by infection date,Unsure
Jaguaquara,29 (26 -- 33),29,29,2,26,29,29,30,30,33,New confirmed cases by infection date,Unsure
Mari,29 (24 -- 35),29,29,3,24,28,29,30,30,35,New confirmed cases by infection date,Unsure
Marituba,29 (26 -- 34),29,29,2,26,28,29,30,30,34,New confirmed cases by infection date,Unsure
Mauriti,29 (26 -- 34),29,30,2,26,29,29,30,30,34,New confirmed cases by infection date,Unsure
Medeiros Neto,29 (26 -- 33),29,29,2,26,29,29,30,30,33,New confirmed cases by infection date,Unsure
Monte Alegre,29 (24 -- 35),29,29,3,24,28,29,30,31,35,New confirmed cases by infection date,Unsure
Monteiro,29 (25 -- 33),29,29,2,25,28,29,30,30,33,New confirmed cases by infection date,Unsure
Nilópolis,29 (26 -- 33),29,30,2,26,29,29,30,30,33,New confirmed cases by infection date,Unsure
Niquelândia,29 (25 -- 33),29,29,2,25,28,29,30,30,33,New confirmed cases by infection date,Unsure
Ourilândia do Norte,29 (23 -- 37),29,30,4,23,28,29,30,31,37,New confirmed cases by infection date,Unsure
Pacatuba,29 (26 -- 34),29,30,2,26,29,29,30,30,34,New confirmed cases by infection date,Unsure
Paracatu,29 (25 -- 35),29,30,3,25,28,29,30,31,35,New confirmed cases by infection date,Unsure
Paulo Afonso,29 (26 -- 33),29,29,2,26,29,29,30,30,33,New confirmed cases by infection date,Unsure
Pedro II,29 (25 -- 34),29,29,2,25,28,29,30,30,34,New confirmed cases by infection date,Unsure
Quixeramobim,29 (26 -- 33),29,29,2,26,29,29,30,30,33,New confirmed cases by infection date,Unsure
Rolim de Moura,29 (26 -- 34),29,30,2,26,29,29,30,30,34,New confirmed cases by infection date,Unsure
Santa Cruz do Capibaribe,29 (25 -- 34),29,30,2,25,29,29,30,30,34,New confirmed cases by infection date,Unsure
Serafina Corrêa,29 (26 -- 33),29,29,2,26,29,29,30,30,33,New confirmed cases by infection date,Unsure
São João da Barra,29 (25 -- 33),29,29,2,25,28,29,30,30,33,New confirmed cases by infection date,Unsure
São Luís de Montes Belos,29 (26 -- 33),29,29,2,26,28,29,30,30,33,New confirmed cases by infection date,Unsure
Tabatinga,29 (25 -- 33),29,29,2,25,28,29,30,30,33,New confirmed cases by infection date,Unsure
Uruaçu,29 (25 -- 33),29,29,2,25,28,29,30,30,33,New confirmed cases by infection date,Unsure
Vitória de Santo Antão,29 (26 -- 33),29,29,2,26,29,29,30,30,33,New confirmed cases by infection date,Unsure
Alvarães,20 (16 -- 23),20,20,2,16,19,19,20,20,23,New confirmed cases by infection date,Unsure
Estância Velha,20 (17 -- 22),20,20,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Itaporanga,20 (17 -- 23),20,20,1,17,19,19,20,20,23,New confirmed cases by infection date,Unsure
São Benedito,20 (17 -- 22),20,20,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
São Cristóvão,20 (17 -- 22),20,20,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Vitorino Freire,20 (17 -- 22),20,20,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Alagoa Grande,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Augusto Corrêa,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Barra do Corda,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Bela Cruz,19 (16 -- 23),19,19,1,16,19,19,20,20,23,New confirmed cases by infection date,Unsure
Benjamin Constant,19 (17 -- 23),19,20,1,17,19,19,20,20,23,New confirmed cases by infection date,Unsure
Camocim,19 (17 -- 23),19,20,1,17,19,19,20,20,23,New confirmed cases by infection date,Unsure
Caroebe,19 (17 -- 23),19,20,1,17,19,19,20,20,23,New confirmed cases by infection date,Unsure
Colinas,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
Crateús,19 (17 -- 22),19,19,1,17,19,19,20,20,22,New confirmed cases by infection date,Unsure
